symbol,composite_score,alpha_factors_score,ml_features_score,technical_score,sentiment_score,ml_predictor_score,confidence,num_factors,weight,last_price,target_qty,current_qty,delta,side,order_status,order_id,reason
A,0.13224038849283096,0.25464243087336896,0.0,0.0,-0.23496573864878298,0.0,0.3333333333333333,90,0.0,144.245,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AA,0.1246739793431965,0.2940125031477084,0.0,0.0,-0.383341592070339,0.0,0.3333333333333333,90,0.0,36.805,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AAL,0.06737066416512794,0.21202264335342957,0.0,0.0,-0.3665852733997769,0.0,0.3333333333333333,90,0.0,12.425,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AAME,-0.022994747208812148,0.1278630361420986,0.0,0.0,-0.4755680972615443,0.0,0.3333333333333333,88,0.0,2.6,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AAOI,-0.07164405509774757,0.06586139941594746,0.0,0.0,-0.4841604186388326,0.0,0.3333333333333333,90,0.0,21.41,0,42,-42,sell,pending_new,e189046e-8951-4438-9154-e506bd1218e8,Rebalance: reducing from 42 to 0
AAON,0.010029759690610486,0.17205900735469892,0.0,0.0,-0.4760579833016547,0.0,0.3333333333333333,90,0.0,91.525,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AAP,0.09645266935461602,0.16378691278293006,0.0,0.0,-0.10555006093032608,0.0,0.3333333333333333,90,0.0,49.89,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AAPL,0.18635303832449984,0.278042577256737,0.0,0.0,-0.08871557847221154,0.0,0.3333333333333333,90,0.0,268.605,0,91,-91,sell,pending_new,b95b3268-825c-44e1-bc67-392100bd88df,Rebalance: reducing from 91 to 0
AAT,0.04455376282361665,0.09886068748096759,0.0,0.0,-0.1183670111484361,0.0,0.3333333333333333,90,0.0,18.88,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AB,0.1527893697287123,0.22884132811321098,0.0,0.0,-0.0753665054247837,0.0,0.3333333333333333,89,0.0,39.13,0,41,-41,sell,pending_new,a0c7a3fa-a94b-494e-9d03-2717c6d5dcdc,Rebalance: reducing from 41 to 0
ABAT,-0.007390985432537301,0.18135637112468422,0.0,0.0,-0.5736330551042018,0.0,0.3333333333333333,90,0.0,3.795,0,2412,-2412,sell,pending_new,3ca1d965-cba0-45d4-9f83-b92d0b4d0d96,Rebalance: reducing from 2412 to 0
ABBV,0.2927917596382899,0.38074581569378607,0.0,0.0,0.028929591471801325,0.0,0.3333333333333333,90,0.0,234.61,0,119,-119,sell,pending_new,90dc9c3c-1a79-4c00-b2e9-04679099e4fb,Rebalance: reducing from 119 to 0
ABCB,0.0728841235109716,0.1419815744019091,0.0,0.0,-0.13440822916184086,0.0,0.3333333333333333,90,0.0,71.95,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ABEO,0.027550258688021138,0.1659671811377796,0.0,0.0,-0.3877005086612542,0.0,0.3333333333333333,90,0.0,4.545,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ABG,0.025762499574316026,0.07060675511018137,0.0,0.0,-0.10877026703327998,0.0,0.3333333333333333,90,0.0,220.35,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ABL,0.11058742069963641,0.30524741377398146,0.0,0.0,-0.4733925585233987,0.0,0.3333333333333333,90,0.0,6.06,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ABM,-0.003578627501856079,0.059201752481986274,0.0,0.0,-0.1919197674533831,0.0,0.3333333333333333,90,0.0,40.68,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ABNB,0.031815035614283206,0.11244408098842876,0.0,0.0,-0.21007210050815345,0.0,0.3333333333333333,90,0.0,116.5,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ABOS,-0.0015974371497369801,0.19213106558298737,0.0,0.0,-0.58278294534791,0.0,0.3333333333333333,90,0.0,1.69,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ABP,0.24976593979772202,0.442338542468082,0.0,0.0,-0.32795186821335803,0.0,0.3333333333333333,89,0.00036998890033299,5.61,6,194,-188,sell,pending_new,c7cfef39-f772-4af0-99b6-d0a4e2ce2979,Rebalance: reducing from 194 to 6
ABR,-0.026947030088523897,0.09250822555653607,0.0,0.0,-0.38531279702370375,0.0,0.3333333333333333,90,0.0,8.48,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ABSI,-0.06801351263487601,0.12169115418812042,0.0,0.0,-0.6371275131038652,0.0,0.3333333333333333,90,0.0,2.875,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ABT,0.21071706009711108,0.2645381797130156,0.0,0.0,0.0492537012493976,0.0,0.3333333333333333,90,0.0,130.09,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ABTC,0.30160647375819183,0.27653722068240494,0.0,0.0,0.37681423298555233,0.0,0.3333333333333333,90,0.004359869203923883,5.31,81,61,20,buy,pending_new,d9d9f8e3-8917-4f1f-96e4-dae983eebdaa,"Composite=0.302, Alpha=0.277, ML=0.000, Tech=0.000, Sentiment=0.377, MLPred=0.000, Weight=0.004, Confidence=0.33, Factors=90"
ABUS,0.05467549996852943,0.19730671664607918,0.0,0.0,-0.3732181500641198,0.0,0.3333333333333333,90,0.0,4.465,0,1787,-1787,sell,pending_new,dad4f1ad-e7ea-4750-87a5-3fe02c40e486,Rebalance: reducing from 1787 to 0
ABVC,0.12014282684500933,0.20998228537364547,0.0,0.0,-0.149375548740899,0.0,0.3333333333333333,90,0.0,2.9,0,1158,-1158,sell,pending_new,7dacc77f-43de-477d-ab82-5f2fdb2854ae,Rebalance: reducing from 1158 to 0
ACA,0.2112332277564287,0.3022065929094347,0.0,0.0,-0.0616868677025892,0.0,0.3333333333333333,90,0.0,99.14,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ACAD,0.20388498694611373,0.2928850920832806,0.0,0.0,-0.06311532846538691,0.0,0.3333333333333333,90,0.0,23.825,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ACCO,0.04042592452684419,0.10644592021745203,0.0,0.0,-0.1576340625449793,0.0,0.3333333333333333,90,0.0,3.35,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ACDC,0.14646666449992315,0.1887366501457516,0.0,0.0,0.019656707562437727,0.0,0.3333333333333333,90,0.0,3.83,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ACEL,-0.0013469858646025375,0.08740245207884757,0.0,0.0,-0.2675952996949528,0.0,0.3333333333333333,90,0.0,9.735,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ACET,-0.0049382942883387385,0.11275602174976335,0.0,0.0,-0.35802124240264493,0.0,0.3333333333333333,90,0.0,0.6297,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ACHC,-0.12393012970650896,0.03163424576572615,0.0,0.0,-0.5906232561232142,0.0,0.3333333333333333,90,0.0,15.06,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ACHR,-0.04184126580357606,0.10832146425173292,0.0,0.0,-0.49232945596950295,0.0,0.3333333333333333,90,0.0,7.695,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ACI,0.1325559142293364,0.14418390497693376,0.0,0.0,0.09767194198654428,0.0,0.3333333333333333,90,0.0,18.21,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ACIC,0.03792213786818196,0.1074945223831535,0.0,0.0,-0.17079501567673266,0.0,0.3333333333333333,90,0.0,11.615,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ACIW,0.04094033933706743,0.0958657456614351,0.0,0.0,-0.12383587963603558,0.0,0.3333333333333333,90,0.0,46.415,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ACLS,-0.029708092402076464,0.09859559074749762,0.0,0.0,-0.4146191418507986,0.0,0.3333333333333333,90,0.0,77.81,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ACLX,0.2545897089773979,0.3252948019923479,0.0,0.0,0.04247442993254794,0.0,0.3333333333333333,90,0.0,90.765,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ACM,0.11887544317766549,0.20915819203305833,0.0,0.0,-0.151972803388513,0.0,0.3333333333333333,90,0.0,128.64,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ACMR,0.015333870819226937,0.1374319400982003,0.0,0.0,-0.35096033701769314,0.0,0.3333333333333333,90,0.0,31.35,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ACNT,0.33899745609737714,0.40665889120148063,0.0,0.0,0.13601315078506662,0.0,0.3333333333333333,90,0.0,14.075,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ACRE,0.17762074256535607,0.2537851708742075,0.0,0.0,-0.050872542361198224,0.0,0.3333333333333333,90,0.0,4.86,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ACRS,0.2635828803801502,0.3101630680885014,0.0,0.0,0.12384231725509663,0.0,0.3333333333333333,90,0.0,2.47,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ACRV,0.3571594558885652,0.37365210463900017,0.0,0.0,0.30768150963725993,0.0,0.3333333333333333,90,0.0,2.425,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ACTG,0.15318971654174166,0.2767415257903365,0.0,0.0,-0.21746571120404296,0.0,0.3333333333333333,90,0.0,3.46,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ACTU,0.032536435989107694,0.06546120265855924,0.0,0.0,-0.06623786401924694,0.0,0.3333333333333333,89,0.0,5.95,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ACV,0.10063160429692325,0.21365847271881327,0.0,0.0,-0.23844900096874683,0.0,0.3333333333333333,88,0.0,24.75,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ACVA,0.2682824079900212,0.10682468153591149,0.0,0.0,0.7526555873523499,0.0,0.3333333333333333,90,0.0,6.565,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ACXP,-0.08373029494517309,0.11084335747774395,0.0,0.0,-0.6674512522139241,0.0,0.3333333333333333,89,0.0,4.24,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AD,-0.03384423144249566,0.03582355167730379,0.0,0.0,-0.24284758080189398,0.0,0.3333333333333333,90,0.0,44.78,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ADAM,0.13376456689175248,0.2169117677259259,0.0,0.0,-0.11567703561076782,0.0,0.3333333333333333,90,0.0,6.935,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ADBE,-0.007231046170482308,0.04341277814305324,0.0,0.0,-0.15916251911108895,0.0,0.3333333333333333,90,0.0,326.345,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ADC,0.18309323014703224,0.23480812829552206,0.0,0.0,0.02794853570156278,0.0,0.3333333333333333,90,0.0,73.74,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ADEA,-0.026853978684670255,0.11847067308174146,0.0,0.0,-0.4628279339839053,0.0,0.3333333333333333,90,0.0,12.44,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ADGM,0.1025120419590504,0.10785319711891335,0.0,0.0,0.08648857647946157,0.0,0.3333333333333333,88,0.0,0.88,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ADI,0.062405118444866015,0.15585445756431762,0.0,0.0,-0.21794289891348875,0.0,0.3333333333333333,90,0.0,230.84,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ADIL,-0.06970134785459488,0.07787934728483138,0.0,0.0,-0.5124434332728736,0.0,0.3333333333333333,89,0.0,0.3008,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ADM,0.25251159138047247,0.2517420799797771,0.0,0.0,0.25482012558255857,0.0,0.3333333333333333,90,0.0,60.77,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ADMA,0.130963724690101,0.26531702579348787,0.0,0.0,-0.2720961786200595,0.0,0.3333333333333333,90,0.0,15.56,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ADP,0.04460447768528598,0.09072148724717197,0.0,0.0,-0.09374655100037199,0.0,0.3333333333333333,90,0.0,249.675,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ADPT,0.07594529901663787,0.16978607302635895,0.0,0.0,-0.20557702301252537,0.0,0.3333333333333333,90,0.0,13.9,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ADSK,0.025039089264916433,0.080052122044537,0.0,0.0,-0.14000000907394525,0.0,0.3333333333333333,90,0.0,293.25,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ADT,0.04135398701487788,0.11365622257912365,0.0,0.0,-0.1755527196778594,0.0,0.3333333333333333,90,0.0,8.02,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ADTN,-0.04495526049187607,0.09074330172744578,0.0,0.0,-0.45205094714984156,0.0,0.3333333333333333,90,0.0,7.27,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ADUS,0.014284473546864589,0.106126607178816,0.0,0.0,-0.2612419273489896,0.0,0.3333333333333333,90,0.0,107.59,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ADV,-0.09672791252799144,0.10290540151474889,0.0,0.0,-0.6956278546562124,0.0,0.3333333333333333,90,0.0,1.085,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ADVM,0.12158287656664647,0.17566890878864366,0.0,0.0,-0.04067522009934508,0.0,0.3333333333333333,90,0.0,4.265,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ADX,0.16456155642314022,0.2527636053971445,0.0,0.0,-0.10004459049887264,0.0,0.3333333333333333,90,0.0,23.185,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AEE,0.2531764609242417,0.34513375809896113,0.0,0.0,-0.022695430599916695,0.0,0.3333333333333333,90,0.0,105.25,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AEHR,-0.1096997165827706,0.05125801484649618,0.0,0.0,-0.5925729108705708,0.0,0.3333333333333333,90,0.0,20.02,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AEI,0.04531819008526181,0.20505562334098087,0.0,0.0,-0.43389410968189535,0.0,0.3333333333333333,89,0.0,2.44,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AEIS,0.17490854378666454,0.3313888270666308,0.0,0.0,-0.2945323060532342,0.0,0.3333333333333333,90,0.0,199.76,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AEMD,0.15805437782029214,0.282409056616079,0.0,0.0,-0.21500965856706844,0.0,0.3333333333333333,89,0.0,4.05,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AENT,0.325640042968301,0.37476828106421944,0.0,0.0,0.1782553286805457,0.0,0.3333333333333333,87,0.0,6.9,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AENTW,0.5373457771498037,0.4116233515464973,0.0,0.0,0.9145130539597228,0.0,0.3333333333333333,83,0.030359089227323183,1.02,2956,0,2956,buy,pending_new,58ddf5d5-aefb-42e0-b2bf-3b4918806964,"Composite=0.537, Alpha=0.412, ML=0.000, Tech=0.000, Sentiment=0.915, MLPred=0.000, Weight=0.030, Confidence=0.33, Factors=83"
AEO,0.19468557099042283,0.2792099054384423,0.0,0.0,-0.05888743235363557,0.0,0.3333333333333333,90,0.0,17.6,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AEP,0.2748425738886532,0.35192832704432864,0.0,0.0,0.0435853144216267,0.0,0.3333333333333333,90,0.054008379748607546,123.74,43,0,43,buy,pending_new,b0d5c137-2438-4608-89b6-afff18deebe5,"Composite=0.275, Alpha=0.352, ML=0.000, Tech=0.000, Sentiment=0.044, MLPred=0.000, Weight=0.054, Confidence=0.33, Factors=90"
AES,0.09468744462607735,0.1534341473250206,0.0,0.0,-0.08155266347075238,0.0,0.3333333333333333,90,0.0,13.84,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AEVA,-0.051073121334623515,0.1264563635440562,0.0,0.0,-0.5836615759706626,0.0,0.3333333333333333,90,0.0,9.76,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AEYE,-0.02221826943085878,0.08766930043104687,0.0,0.0,-0.35188097901657567,0.0,0.3333333333333333,90,0.0,11.72,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AFB,0.12235858744972716,0.17149535157234322,0.0,0.0,-0.025051704918120997,0.0,0.3333333333333333,90,0.0,10.92,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AFG,0.198743137280525,0.3096795676422621,0.0,0.0,-0.13406615380468637,0.0,0.3333333333333333,90,0.0,138.15,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AFL,0.2108059541215628,0.31763603716379385,0.0,0.0,-0.1096842950051303,0.0,0.3333333333333333,90,0.0,112.115,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AFRM,-0.07774518079240761,0.10619920873000914,0.0,0.0,-0.6295783493596577,0.0,0.3333333333333333,90,0.0,67.335,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AGAE,-0.14256615269247483,0.04280323844116276,0.0,0.0,-0.6986743260933874,0.0,0.3333333333333333,89,0.0,0.4218,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AGCO,-0.022911804664081357,0.051429626867396036,0.0,0.0,-0.2459360992585135,0.0,0.3333333333333333,90,0.0,103.08,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AGEN,0.16877852724706685,0.2880835234165768,0.0,0.0,-0.18913646126146286,0.0,0.3333333333333333,90,0.0,4.27,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AGIO,0.30507552291839746,0.3386457113779933,0.0,0.0,0.20436495753960982,0.0,0.3333333333333333,90,0.0,45.47,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AGL,-0.13629406172501055,0.009691038536906562,0.0,0.0,-0.5742493625107618,0.0,0.3333333333333333,90,0.0,0.5444,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AGM,0.10629670872959625,0.1671018058885037,0.0,0.0,-0.07611858274712614,0.0,0.3333333333333333,89,0.0,164.305,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AGNC,0.1291248035483784,0.18603368199141682,0.0,0.0,-0.04160183178073686,0.0,0.3333333333333333,90,0.0,10.125,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AGNCL,0.055498720577983086,0.07842341538593241,0.0,0.0,-0.013275363845864876,0.0,0.3333333333333333,86,0.0,24.415,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AGNCM,0.08555874579911593,0.10932644328831323,0.0,0.0,0.014255653331524025,0.0,0.3333333333333333,87,0.0,24.62,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AGNCN,0.033292941148610894,0.05421092823518742,0.0,0.0,-0.029461020111118667,0.0,0.3333333333333333,89,0.0,25.3,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AGNCO,0.07335940027597168,0.10176491763104552,0.0,0.0,-0.011857151789249863,0.0,0.3333333333333333,89,0.0,25.24,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AGNCP,0.06194889967351697,0.08893110423027747,0.0,0.0,-0.01899771399676454,0.0,0.3333333333333333,89,0.0,24.905,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AGX,0.2755176576240845,0.4219970769729931,0.0,0.0,-0.1639206004226414,0.0,0.3333333333333333,90,0.0,352.19,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AGYS,0.18423581195235747,0.31563987547603517,0.0,0.0,-0.20997637861867552,0.0,0.3333333333333333,90,0.0,123.07,0,67,-67,sell,pending_new,fc660b53-3612-4b4f-a89f-7baa7f0e11a9,Rebalance: reducing from 67 to 0
AHCO,0.13493720826922592,0.21727210082774925,0.0,0.0,-0.11206746940634404,0.0,0.3333333333333333,90,0.0,9.12,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AHH,0.05168940023788957,0.09694278400551241,0.0,0.0,-0.08407075106497892,0.0,0.3333333333333333,90,0.0,6.125,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AHT,-0.055860022552237105,0.013973901642270841,0.0,0.0,-0.2653617951357609,0.0,0.3333333333333333,89,0.0,4.0,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AI,-0.02397372246533969,0.06618723123087435,0.0,0.0,-0.29445658355398174,0.0,0.3333333333333333,90,0.0,13.93,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AIFF,0.0029088855910864163,0.11104942663199334,0.0,0.0,-0.3215127375316343,0.0,0.3333333333333333,90,0.0,1.61,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AIG,0.07139991639221342,0.11163532408592974,0.0,0.0,-0.04930630668893554,0.0,0.3333333333333333,90,0.0,77.25,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AIM,-0.05408229790750881,0.1063092748517751,0.0,0.0,-0.5352570161853605,0.0,0.3333333333333333,89,0.0,1.4,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AIMD,-0.14347036359315687,0.0889963661990941,0.0,0.0,-0.8408705529699096,0.0,0.3333333333333333,89,0.0,2.19,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AIN,0.005861707367527059,0.1174068703989938,0.0,0.0,-0.32877378172687316,0.0,0.3333333333333333,90,0.0,42.84,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AIO,0.012380133675833948,0.12982388672569437,0.0,0.0,-0.33995112547374723,0.0,0.3333333333333333,89,0.0,22.44,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AIOT,-0.06871425574871452,0.08368549366537634,0.0,0.0,-0.525913503990987,0.0,0.3333333333333333,90,0.0,4.495,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AIP,0.08623456128607317,0.2982101644393563,0.0,0.0,-0.549692248173776,0.0,0.3333333333333333,90,0.0,13.19,0,862,-862,sell,pending_new,84c75e2a-6a4b-43ed-9d15-b08663686618,Rebalance: reducing from 862 to 0
AIR,0.03661919208670856,0.1597728691911525,0.0,0.0,-0.3328418392266232,0.0,0.3333333333333333,90,0.0,78.01,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AIRE,-0.06910184003891634,0.12302978956692681,0.0,0.0,-0.6454967288564457,0.0,0.3333333333333333,90,0.0,0.4814,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AIRG,0.28659049606303316,0.24544859688016218,0.0,0.0,0.41001619361164604,0.0,0.3333333333333333,88,0.0,4.18,0,127,-127,sell,pending_new,c7cdad7c-3148-430a-8977-8097353af418,Rebalance: reducing from 127 to 0
AIRI,2.2440448311206177e-05,0.0972331561749412,0.0,0.0,-0.2916097067315787,0.0,0.3333333333333333,89,0.0,2.895,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AIRJ,-0.05937312250318765,0.07810830767700729,0.0,0.0,-0.4718174130437724,0.0,0.3333333333333333,90,0.0,4.16,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AIRS,-0.14490413889563372,0.114876795662829,0.0,0.0,-0.9242469425710218,0.0,0.3333333333333333,90,0.0,4.12,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AIRTP,0.21758951860493653,0.32252862876873106,0.0,0.0,-0.09722781188644704,0.0,0.3333333333333333,82,0.0,19.1,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AISP,-0.12018546338624392,0.08541895333703786,0.0,0.0,-0.7369987135560891,0.0,0.3333333333333333,90,0.0,3.18,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AIT,-0.001403679330665389,0.08872027089752414,0.0,0.0,-0.27177553001523397,0.0,0.3333333333333333,90,0.0,242.09,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AIV,0.0732153310473259,0.1122823362533779,0.0,0.0,-0.04398568457083009,0.0,0.3333333333333333,90,0.0,5.63,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AIZ,0.24672247471145928,0.33142873789086175,0.0,0.0,-0.007396314826748122,0.0,0.3333333333333333,90,0.0,226.125,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AIZN,0.035034226294266654,0.0843551246973498,0.0,0.0,-0.11292846891498279,0.0,0.3333333333333333,87,0.0,19.82,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AJG,0.12431255889301106,0.14633166167915074,0.0,0.0,0.05825525053459201,0.0,0.3333333333333333,90,0.0,258.895,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AKAM,0.293528665679901,0.42685116278040036,0.0,0.0,-0.10643882562159712,0.0,0.3333333333333333,90,0.0,88.16,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AKBA,-0.02344862850265624,0.1297702477416359,0.0,0.0,-0.48310525723553255,0.0,0.3333333333333333,90,0.0,1.655,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AKR,0.1332990382490239,0.20656631476500817,0.0,0.0,-0.08650279129892889,0.0,0.3333333333333333,90,0.0,19.83,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AKRO,0.19724725381396932,0.26023397071819787,0.0,0.0,0.008287103101283673,0.0,0.3333333333333333,90,0.0,54.39,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AL,0.18022577264252018,0.24369375152728381,0.0,0.0,-0.010178164011770692,0.0,0.3333333333333333,90,0.0,63.73,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALAB,-0.04928697579606047,0.0948343036726007,0.0,0.0,-0.4816508142020439,0.0,0.3333333333333333,90,0.0,141.2,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALB,0.4663792559957544,0.4634493864185493,0.0,0.0,0.47516886472736986,0.0,0.3333333333333333,90,0.0,121.71,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALBT,-0.17325675492408799,0.02285571208647096,0.0,0.0,-0.7615941559557647,0.0,0.3333333333333333,89,0.0,1.6,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALDX,0.041481954652492874,0.1613531139203841,0.0,0.0,-0.31813152315118076,0.0,0.3333333333333333,90,0.0,4.96,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALE,0.1805994561914912,0.24339008809807758,0.0,0.0,-0.007772439528267865,0.0,0.3333333333333333,90,0.0,67.44,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALEC,0.03729303724887769,0.09857033092917084,0.0,0.0,-0.14653884379200172,0.0,0.3333333333333333,90,0.0,1.315,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALEX,0.09818194512371002,0.14666044643053688,0.0,0.0,-0.047253558796770595,0.0,0.3333333333333333,90,0.0,15.71,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALG,0.07352047810070371,0.12107916227565396,0.0,0.0,-0.06915557442414708,0.0,0.3333333333333333,89,0.0,165.15,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALGM,-0.07415797673428838,0.0773444472381114,0.0,0.0,-0.5286652486514877,0.0,0.3333333333333333,90,0.0,23.36,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALGN,0.050638266374008555,0.17716169637992077,0.0,0.0,-0.32893202364372803,0.0,0.3333333333333333,90,0.0,132.13,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALGS,0.35909224683734037,0.20994147969040475,0.0,0.0,0.8065445482781471,0.0,0.3333333333333333,89,0.0,7.995,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALGT,0.133569228192226,0.2934932947211038,0.0,0.0,-0.34620297139440737,0.0,0.3333333333333333,90,0.0,64.1,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALHC,0.04325855192211408,0.09910437220957288,0.0,0.0,-0.12427890894026233,0.0,0.3333333333333333,90,0.0,16.195,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALK,-0.06526586857310819,0.060825468096146355,0.0,0.0,-0.44353987858087174,0.0,0.3333333333333333,90,0.0,39.29,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALKT,0.10725641951510571,0.12850393629497237,0.0,0.0,0.04351386917550575,0.0,0.3333333333333333,90,0.0,20.85,0,0,0,hold,hold,,"No delta (current=0, target=0)"
