symbol,alpha_factors_score,ml_features_score,technical_score,fundamental_score,sentiment_score,ml_predictor_score,composite_score,confidence,num_factors_computed,fused_score,fused_confidence,sentiment_confidence,rl_score,rl_confidence
CEG,0.18142458981871337,0.0,0.0,0.0,0.5,0.0,0.40008008753568786,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
CMA,0.3161085650166065,0.0,0.0,0.0,0.5,0.0,0.4286190694436006,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
CRWD,0.12448338754255808,0.0,0.0,0.0,0.5,0.0,0.3779611970513905,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
CSGS,0.2375594245156842,0.0,0.0,0.0,0.5,0.0,0.4029478760135827,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
CTNM,0.20227289835051754,0.0,0.0,0.0,0.5,0.0,0.39516093739005537,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
DHI,0.2690584981154493,0.0,0.0,0.0,0.5,0.0,0.4202725126375801,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
DSP,0.3240366179595517,0.0,0.0,0.0,0.5,0.0,0.44775298016173803,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
FA,0.24653978145682973,0.0,0.0,0.0,0.5,0.0,0.3974805059253382,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
FCCO,0.2942446195652851,0.0,0.0,0.0,0.5,0.0,0.416848027763638,0.2857142857142857,89,0.5,0.6499999999999999,0.6,0.5,0.7
FRST,0.25412869538441263,0.0,0.0,0.0,0.5,0.0,0.40885878300521994,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
GROW,0.2616616073891163,0.0,0.0,0.0,0.5,0.0,0.4028866289792163,0.2857142857142857,87,0.5,0.6499999999999999,0.6,0.5,0.7
HCA,0.38438503514151445,0.0,0.0,0.0,0.5,0.0,0.42641004453290154,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
HY,0.11216456060951206,0.0,0.0,0.0,0.5,0.0,0.36925790063041564,0.2857142857142857,89,0.5,0.6499999999999999,0.6,0.5,0.7
IRBT,0.1057243795525508,0.0,0.0,0.0,0.5,0.0,0.42339958050131876,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
LEG,0.41525514225102333,0.0,0.0,0.0,0.5,0.0,0.4934776595996854,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
LUNG,0.2096064088668243,0.0,0.0,0.0,0.5,0.0,0.4081758905049294,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
OSPN,0.12395541874635391,0.0,0.0,0.0,0.5,0.0,0.3778899692179296,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
PNRG,0.36551572850453473,0.0,0.0,0.0,0.5,0.0,0.4720466788988852,0.2857142857142857,86,0.5,0.6499999999999999,0.6,0.5,0.7
PSTG,0.23520473052949978,0.0,0.0,0.0,0.5,0.0,0.43676985928597667,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
SEER,0.07684073709314303,0.0,0.0,0.0,0.5,0.0,0.36245093286645724,0.2857142857142857,89,0.5,0.6499999999999999,0.6,0.5,0.7
SPSC,0.13625817523080644,0.0,0.0,0.0,0.5,0.0,0.379664530789516,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
SQFTP,0.30890551997081955,0.0,0.0,0.0,0.5,0.0,0.4285876903124031,0.2857142857142857,81,0.5,0.6499999999999999,0.6,0.5,0.7
TCRX,0.10509858111771886,0.0,0.0,0.0,0.5,0.0,0.37834908014833757,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
TDUP,0.12262644770533251,0.0,0.0,0.0,0.5,0.0,0.3709166509624775,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
UVV,0.1689212563457181,0.0,0.0,0.0,0.5,0.0,0.3852464910057356,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
AREC,0.13419738400811754,0.0,0.0,0.0,0.5,0.0,0.39214279890687415,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
BTO,0.2272514674393884,0.0,0.0,0.0,0.5,0.0,0.4162620615563417,0.2857142857142857,89,0.5,0.6499999999999999,0.6,0.5,0.7
BWIN,0.24198634061925894,0.0,0.0,0.0,0.5,0.0,0.4101630925909356,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
CBSH,0.15892023653033555,0.0,0.0,0.0,0.5,0.0,0.3716317300777048,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
CENTA,0.293816681929725,0.0,0.0,0.0,0.5,0.0,0.4096509216636615,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
CXW,0.1839286178482961,0.0,0.0,0.0,0.5,0.0,0.4039684843326961,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
DIAX,0.197235749461965,0.0,0.0,0.0,0.5,0.0,0.3989424702753716,0.2857142857142857,89,0.5,0.6499999999999999,0.6,0.5,0.7
EBAY,0.0740115689671769,0.0,0.0,0.0,0.5,0.0,0.364751066411415,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
ENVX,0.10401313842002052,0.0,0.0,0.0,0.5,0.0,0.3748888911305059,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
EQIX,0.03308340462795402,0.0,0.0,0.0,0.5,0.0,0.34939255865072094,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
FAF,0.25389932664018766,0.0,0.0,0.0,0.5,0.0,0.4055326925294161,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
FSP,0.1001274910498858,0.0,0.0,0.0,0.5,0.0,0.37963148861041973,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
ILPT,0.1974248630568913,0.0,0.0,0.0,0.5,0.0,0.4005711340152769,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
INSG,0.09201829692435473,0.0,0.0,0.0,0.5,0.0,0.36328168402568867,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
IQV,0.3398965927147199,0.0,0.0,0.0,0.5,0.0,0.4228982462594887,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
LPLA,0.14496180630276773,0.0,0.0,0.0,0.5,0.0,0.3934343366172212,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
MOFG,0.32958721671172264,0.0,0.0,0.0,0.5,0.0,0.42481566177781804,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
MTDR,0.23431729054328995,0.0,0.0,0.0,0.5,0.0,0.4194400284302091,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
OLPX,0.162958034086098,0.0,0.0,0.0,0.5,0.0,0.3917945259484589,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
PFLT,0.11010248757745414,0.0,0.0,0.0,0.5,0.0,0.3768329810565875,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
PI,0.1727553662154026,0.0,0.0,0.0,0.5,0.0,0.39532377170512134,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
PRGS,0.1170044638195348,0.0,0.0,0.0,0.5,0.0,0.3874928219233138,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
PRI,0.08522127105005056,0.0,0.0,0.0,0.5,0.0,0.3616911169586469,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
PRPH,0.13453981444498503,0.0,0.0,0.0,0.5,0.0,0.3347781594195215,0.2857142857142857,89,0.5,0.6499999999999999,0.6,0.5,0.7
RIVN,0.3594986494898131,0.0,0.0,0.0,0.5,0.0,0.4675390042039011,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
SAIA,0.3402140160146745,0.0,0.0,0.0,0.5,0.0,0.4620918290130376,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
SJM,0.08314440847703644,0.0,0.0,0.0,0.5,0.0,0.37193487686534266,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
TDS,0.2623517641478671,0.0,0.0,0.0,0.5,0.0,0.41256516155357364,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
TRUP,0.09025767826970053,0.0,0.0,0.0,0.5,0.0,0.3581616636664095,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
UBER,0.10435925056417808,0.0,0.0,0.0,0.5,0.0,0.3896464645648962,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
UGRO,0.145883147896453,0.0,0.0,0.0,0.5,0.0,0.44177924508547284,0.2857142857142857,89,0.5,0.6499999999999999,0.6,0.5,0.7
VC,0.10256739569695966,0.0,0.0,0.0,0.5,0.0,0.36626898608948366,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
VSH,0.15135729932203087,0.0,0.0,0.0,0.5,0.0,0.40569723602309865,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
