symbol,alpha_factors_score,ml_features_score,technical_score,fundamental_score,sentiment_score,ml_predictor_score,composite_score,confidence,num_factors_computed
AYTU,0.08607692346114272,0.0,0.0,0.0,-0.1864716906597407,0.0,0.017939769930921858,0.2857142857142857,89
BALL,0.14171091279016962,0.0,0.0,0.0,-0.03389769209467049,0.0,0.0978087615689596,0.2857142857142857,90
BBDC,0.13598684336867642,0.0,0.0,0.0,-0.10881118385956721,0.0,0.0747873365616155,0.2857142857142857,90
BBN,0.34967622149143623,0.0,0.0,0.0,-0.0029103526676636164,0.0,0.26152957795166126,0.2857142857142857,90
BCG,0.38239431117848804,0.0,0.0,0.0,0.930361678537662,0.0,0.5193861530182816,0.2857142857142857,89
BCV,0.1483186655708912,0.0,0.0,0.0,-0.12787391159696487,0.0,0.07927052127892718,0.2857142857142857,88
BELFB,0.2536014642601137,0.0,0.0,0.0,0.021253133537211182,0.0,0.19551438157938805,0.2857142857142857,90
BGB,0.17472782186716002,0.0,0.0,0.0,-0.044368314856916884,0.0,0.11995378768614079,0.2857142857142857,90
BGC,0.1367398263450813,0.0,0.0,0.0,-0.2793488945535327,0.0,0.0327176461204278,0.2857142857142857,90
BGT,0.1113531402858737,0.0,0.0,0.0,-0.1479975112612334,0.0,0.04651547739909693,0.2857142857142857,90
BHB,0.17526247579947996,0.0,0.0,0.0,-0.09544256161592737,0.0,0.10758621644562812,0.2857142857142857,89
BLE,0.15915985295850998,0.0,0.0,0.0,-0.06407559012744136,0.0,0.10335099218702215,0.2857142857142857,90
BMRC,0.25080349741462826,0.0,0.0,0.0,-0.20767376499581205,0.0,0.1361841818120182,0.2857142857142857,89
BRT,0.14962701045627613,0.0,0.0,0.0,-0.028141758143338615,0.0,0.10518481830637244,0.2857142857142857,89
BUI,0.14036498317670545,0.0,0.0,0.0,-0.12374991349193573,0.0,0.07433625900954514,0.2857142857142857,89
ABG,0.09599201522981154,0.0,0.0,0.0,-0.06812916800013394,0.0,0.05496171942232517,0.2857142857142857,90
ABM,0.07124228105189491,0.0,0.0,0.0,-0.22881740535082273,0.0,-0.003772640548784512,0.2857142857142857,90
ABVC,0.1376361846936723,0.0,0.0,0.0,-0.1760815361403483,0.0,0.05920675448516714,0.2857142857142857,90
ACET,0.11456236578630481,0.0,0.0,0.0,-0.5596319847875068,0.0,-0.053986221857148096,0.2857142857142857,90
