symbol,alpha_factors_score,ml_features_score,technical_score,fundamental_score,sentiment_score,ml_predictor_score,composite_score,confidence,num_factors_computed
FUFU,0.10819822123508431,0.0,0.0,0.0,-0.15702335833716366,0.0,0.04189282634202231,0.2857142857142857,90
HPAI,0.21190536347868671,0.0,0.0,0.0,0.5981737326946419,0.0,0.3084724557826755,0.2857142857142857,87
HUHU,0.3452878418856027,0.0,0.0,0.0,-0.4661201728871828,0.0,0.14243583819240627,0.2857142857142857,87
ICG,0.34017970925102137,0.0,0.0,0.0,0.9909369674546333,0.0,0.5028690238019244,0.2857142857142857,87
JD,0.0687424035885727,0.0,0.0,0.0,-0.29092517360272246,0.0,-0.021174490709251103,0.2857142857142857,90
JOYY,0.2847229469557195,0.0,0.0,0.0,0.12331143963997404,0.0,0.2443700701267831,0.2857142857142857,90
KT,0.1196618783571539,0.0,0.0,0.0,-0.09884969080336858,0.0,0.06503398606702328,0.2857142857142857,90
LXEH,0.06730071894467686,0.0,0.0,0.0,-0.42853010227455324,0.0,-0.05665698636013068,0.2857142857142857,89
MAXN,0.10860810568197155,0.0,0.0,0.0,-0.6140140132571089,0.0,-0.0720474240527986,0.2857142857142857,89
SJ,0.3257983246629553,0.0,0.0,0.0,0.3595283121207212,0.0,0.33423082152739675,0.2857142857142857,86
UXIN,0.13852693258823642,0.0,0.0,0.0,-0.45382782798599425,0.0,-0.009561757555321267,0.2857142857142857,90
VIPS,0.3709719440616135,0.0,0.0,0.0,-0.06336675857388858,0.0,0.26238726840273796,0.2857142857142857,90
YGMZ,0.47144779856583285,0.0,0.0,0.0,-0.23732305969836423,0.0,0.2942550839997836,0.2857142857142857,89
YQ,0.26081235815025094,0.0,0.0,0.0,0.06041022271567082,0.0,0.21071182429160593,0.2857142857142857,87
ZEPP,0.1258528408516796,0.0,0.0,0.0,-0.227451047942683,0.0,0.03752686865308894,0.2857142857142857,90
ZLAB,0.048551238045925565,0.0,0.0,0.0,-0.2777004080858222,0.0,-0.03301167348701139,0.2857142857142857,90
ZYBT,0.03164321674582916,0.0,0.0,0.0,0.06933302670680756,0.0,0.041065669236073764,0.2857142857142857,88
